row_id	mz	rt	median_a	median_b	log2FC_a_over_b	prevalence_a	prevalence_b	prevalence_diff	U_stat	p_value	q_value
468	628.3434	0.576	0.0	0.008259610190851658	-13.381490125491574	0.4	1.0	-0.6	0.0	0.007936507936507936	0.019103880173026017
875	522.3787	7.685106	0.0	0.006606447009404729	-13.059324847965517	0.2	1.0	-0.8	0.0	0.007936507936507936	0.019103880173026017
2152	566.4081	6.570444	0.0	0.0039971043735410085	-12.334515834219872	0.4	1.0	-0.6	0.0	0.007936507936507936	0.019103880173026017
170	769.4848	2.0465	0.00399328629138438	0.0	12.333137363045124	1.0	0.0	1.0	25.0	0.007936507936507936	0.019103880173026017
1053	503.4012	7.409045	0.0	0.003940031470241987	-12.313771788055085	0.0	1.0	-1.0	0.0	0.007936507936507936	0.019103880173026017
3003	475.3826	7.314853	0.0	0.00357358826534627	-12.172967114898253	0.0	1.0	-1.0	0.0	0.007936507936507936	0.019103880173026017
216	498.3716	6.914607	6.332747694334029e-06	0.030312130488677765	-12.05844436629979	1.0	1.0	0.0	0.0	0.007936507936507936	0.019103880173026017
1006	1001.7834	7.410809	0.0	0.003226020460050917	-12.025382940880178	0.0	1.0	-1.0	0.0	0.007936507936507936	0.019103880173026017
1419	554.4054	7.440322	0.0	0.003000181658988118	-11.920703260862908	0.0	1.0	-1.0	0.0	0.007936507936507936	0.019103880173026017
2088	500.3348	7.417012	0.0	0.0027654846361700445	-11.803217310713993	0.0	1.0	-1.0	0.0	0.007936507936507936	0.019103880173026017
1061	478.2907	6.822774	0.0	0.0027287357923361562	-11.783923133879236	0.0	1.0	-1.0	0.0	0.007936507936507936	0.019103880173026017
535	889.4773	3.923149	0.0025971517128229793	0.0	11.712641440195968	1.0	0.4	0.6	25.0	0.007936507936507936	0.019103880173026017
37377	577.2598	1.534235	0.0	0.0025277944121499937	-11.673602075295552	0.4	1.0	-0.6	0.0	0.007936507936507936	0.019103880173026017
1037	500.3878	7.140046	2.5087448896763e-06	0.01059091321457319	-11.65571916339598	0.6	1.0	-0.4	0.0	0.007936507936507936	0.019103880173026017
575	507.2146	2.025	0.002441941041174122	0.0	11.623766837775896	1.0	0.4	0.6	25.0	0.007936507936507936	0.019103880173026017
2100	825.6931	7.034258	0.0	0.0024046657689546697	-11.601581940217182	0.0	1.0	-1.0	0.0	0.007936507936507936	0.019103880173026017
3141	566.4023	6.571721	0.0	0.0023615888174665046	-11.575511819690478	0.4	1.0	-0.6	0.0	0.007936507936507936	0.019103880173026017
1549	484.365	6.90449	0.0	0.0022498952029129595	-11.505635295965075	0.0	1.0	-1.0	0.0	0.007936507936507936	0.019103880173026017
691	557.2576	1.449267	0.002188450412635287	0.0	11.465701117461602	1.0	0.2	0.8	25.0	0.007936507936507936	0.019103880173026017
2575	446.3476	6.9037	0.0	0.0021558009609667322	-11.444023132319767	0.0	1.0	-1.0	0.0	0.007936507936507936	0.019103880173026017
