row_id	mz	rt	median_a	median_b	log2FC_a_over_b	prevalence_a	prevalence_b	prevalence_diff	U_stat	p_value	q_value
468	628.3434	0.576	0.0	0.013189888874298871	-14.258085155392296	0.0	1.0	-1.0	0.0	0.007936507936507936	0.018390608993930413
695	561.3036	1.023	0.0	0.00493490352995908	-12.839869696663886	0.2	1.0	-0.8	0.0	0.007936507936507936	0.018390608993930413
170	769.4848	2.0465	0.004172862591375077	0.0	12.597921164791943	1.0	0.2	0.8	25.0	0.007936507936507936	0.018390608993930413
1558	515.2724	2.698	0.0	0.0031311346398723255	-12.183646718066711	0.0	1.0	-1.0	0.0	0.007936507936507936	0.018390608993930413
20616	433.2101	1.927	0.0	0.002611832934923237	-11.922085449171604	0.4	1.0	-0.6	0.0	0.007936507936507936	0.018390608993930413
1503	515.2723	2.658	0.0	0.0020596583526877182	-11.579527543386815	0.0	1.0	-1.0	0.0	0.007936507936507936	0.018390608993930413
621	1350.7302	3.321	0.0018054832954433196	0.0	11.389573928475704	1.0	0.0	1.0	25.0	0.007936507936507936	0.018390608993930413
2543	401.2397	1.959	0.0	0.0017483721623813078	-11.343218734212899	0.4	1.0	-0.6	0.0	0.007936507936507936	0.018390608993930413
353	627.374	2.071	0.0016636883009639846	0.0	11.27161985025512	1.0	0.0	1.0	25.0	0.007936507936507936	0.018390608993930413
3233	555.323	1.574776	0.0	0.0016464898548246018	-11.256634404463615	0.0	1.0	-1.0	0.0	0.007936507936507936	0.018390608993930413
3003	475.3826	7.314853	0.0	0.0014556284827789041	-11.07896028003169	0.0	1.0	-1.0	0.0	0.007936507936507936	0.018390608993930413
1684	264.164	0.563112	0.0	0.001453071326822449	-11.076424789616748	0.0	1.0	-1.0	0.0	0.007936507936507936	0.018390608993930413
5453	440.2626	1.31269	0.0	0.0014482111455920922	-11.071593468658508	0.0	1.0	-1.0	0.0	0.007936507936507936	0.018390608993930413
5539	527.2819	1.377	0.0	0.0014350118214574146	-11.058390297026303	0.0	1.0	-1.0	0.0	0.007936507936507936	0.018390608993930413
408	652.9059	2.406	0.0014298525304807525	0.0	11.053196476943711	1.0	0.2	0.8	25.0	0.007936507936507936	0.018390608993930413
419	644.3518	3.276	0.0014296053658653474	0.0	11.052947188194233	1.0	0.2	0.8	25.0	0.007936507936507936	0.018390608993930413
4726	182.9856	0.548462	0.0	0.0012850507416675206	-10.899231945322125	0.4	1.0	-0.6	0.0	0.007936507936507936	0.018390608993930413
473	1058.5812	2.04	0.001269869832937399	0.0	10.88209627113062	1.0	0.0	1.0	25.0	0.007936507936507936	0.018390608993930413
528	644.8561	3.276	0.0012654714143309643	0.0	10.877093224723811	1.0	0.0	1.0	25.0	0.007936507936507936	0.018390608993930413
2897	286.1645	0.759312	0.0	0.001219946766091124	-10.824265126166237	0.0	1.0	-1.0	0.0	0.007936507936507936	0.018390608993930413
