row_id	mz	rt	median_a	median_b	log2FC_a_over_b	prevalence_a	prevalence_b	prevalence_diff	U_stat	p_value	q_value
4726	182.9856	0.548462	0.0	0.002857849547778907	-12.462583308603774	0.4	1.0	-0.6	0.0	0.007936507936507936	0.020383267671203888
535	889.4773	3.923149	0.0016991506940302644	0.0	11.712641440195968	1.0	0.2	0.8	25.0	0.007936507936507936	0.020383267671203888
4683	360.193	2.366	0.0016957524321971741	0.0	11.709754055938252	1.0	0.2	0.8	25.0	0.007936507936507936	0.020383267671203888
14145	360.1893	2.071	0.0016732836898519087	0.0	11.690516339232884	1.0	0.0	1.0	25.0	0.007936507936507936	0.020383267671203888
691	557.2576	1.449267	0.0013984353588012827	0.0	11.431733631718059	1.0	0.2	0.8	25.0	0.007936507936507936	0.020383267671203888
621	1350.7302	3.321	0.0011341175790909857	0.0	11.129611993150917	1.0	0.0	1.0	25.0	0.007936507936507936	0.020383267671203888
726	888.4688	3.733293	0.0010391229004155264	0.0	11.00346693509959	1.0	0.0	1.0	25.0	0.007936507936507936	0.020383267671203888
1243	502.4113	7.817723	0.0	0.0008543063378908911	-10.721078050719866	0.2	1.0	-0.8	0.0	0.007936507936507936	0.020383267671203888
892	882.4327	3.551	0.0008269394780761467	0.0	10.67413459575155	1.0	0.2	0.8	25.0	0.007936507936507936	0.020383267671203888
943	655.3416	1.600495	0.0008021519060869426	0.0	10.630255604913978	1.0	0.0	1.0	25.0	0.007936507936507936	0.020383267671203888
655	949.4354	2.455	0.0007751138260321564	0.0	10.580820072101274	1.0	0.2	0.8	25.0	0.007936507936507936	0.020383267671203888
1176	709.3527	2.3665	0.0007463608483419232	0.0	10.526321482078119	1.0	0.2	0.8	25.0	0.007936507936507936	0.020383267671203888
910	647.3798	2.053	0.0007273188790503766	0.0	10.489061808439056	1.0	0.2	0.8	25.0	0.007936507936507936	0.020383267671203888
962	770.3464	1.014936	0.000710571071798795	0.0	10.455476398720366	1.0	0.2	0.8	25.0	0.007936507936507936	0.020383267671203888
571	909.5075	2.072	0.000696813678573274	0.0	10.427290672454992	1.0	0.4	0.6	25.0	0.007936507936507936	0.020383267671203888
50	474.381	7.392348	7.187448411800719e-06	0.01039818683494548	-10.400406765542556	1.0	1.0	0.0	0.0	0.007936507936507936	0.020383267671203888
981	553.2619	2.285065	0.0006754229471363046	0.0	10.382342104064316	1.0	0.4	0.6	25.0	0.007936507936507936	0.020383267671203888
1331	726.3802	1.786	0.0006644691548627698	0.0	10.358770957453045	1.0	0.0	1.0	25.0	0.007936507936507936	0.020383267671203888
1377	879.4083	1.989514	0.0006605133922522126	0.0	10.350163120432748	1.0	0.4	0.6	25.0	0.007936507936507936	0.020383267671203888
843	540.3412	2.539444	0.0006593117623178955	0.0	10.347538141365243	1.0	0.4	0.6	25.0	0.007936507936507936	0.020383267671203888
