row_id	mz	rt	median_a	median_b	log2FC_a_over_b	prevalence_a	prevalence_b	prevalence_diff	U_stat	p_value	q_value
4726	182.9856	0.548462	0.0	0.004143776683409958	-12.932160267708284	0.4	1.0	-0.6	0.0	0.007936507936507936	0.01685602160133635
408	652.9059	2.406	0.0022669163879477927	0.0	12.062098012507699	1.0	0.4	0.6	25.0	0.007936507936507936	0.01685602160133635
17542	167.0127	0.583626	0.0	0.0021350619290675587	-11.9756655845734	0.4	1.0	-0.6	0.0	0.007936507936507936	0.01685602160133635
402	577.303	1.581	0.0021069445570692097	0.0	11.956544799070741	1.0	0.0	1.0	25.0	0.007936507936507936	0.01685602160133635
218	264.1355	0.622	0.001996715896435989	0.0	11.879041559721042	1.0	0.4	0.6	25.0	0.007936507936507936	0.01685602160133635
419	644.3518	3.276	0.0018628024297023377	0.0	11.778914690506133	1.0	0.2	0.8	25.0	0.007936507936507936	0.01685602160133635
685	1303.7988	2.405	0.0015757770741885273	0.0	11.537578251502275	1.0	0.0	1.0	25.0	0.007936507936507936	0.01685602160133635
621	1350.7302	3.321	0.0014684403864549064	0.0	11.435834972884603	1.0	0.0	1.0	25.0	0.007936507936507936	0.01685602160133635
528	644.8561	3.276	0.0014464012985996328	0.0	11.414026087579789	1.0	0.0	1.0	25.0	0.007936507936507936	0.01685602160133635
571	909.5075	2.072	0.0014194790478615224	0.0	11.386929791309708	1.0	0.4	0.6	25.0	0.007936507936507936	0.01685602160133635
3283	756.5813	10.685177	0.0	0.0014066007549683953	-11.37378606601636	0.4	1.0	-0.6	0.0	0.007936507936507936	0.01685602160133635
473	1058.5812	2.04	0.0013909478839666007	0.0	11.357647653204332	1.0	0.0	1.0	25.0	0.007936507936507936	0.01685602160133635
22551	169.9773	0.588757	0.0	0.0013825329821388146	-11.348896531685206	0.2	1.0	-0.8	0.0	0.007936507936507936	0.01685602160133635
670	642.3218	1.88	0.0013180349599368217	0.0	11.279998337213478	1.0	0.4	0.6	25.0	0.007936507936507936	0.01685602160133635
884	1112.6367	2.412	0.0012811114485556383	0.0	11.239022407652202	1.0	0.0	1.0	25.0	0.007936507936507936	0.01685602160133635
807	885.4615	2.026	0.0012694837989176923	0.0	11.22587387180252	1.0	0.0	1.0	25.0	0.007936507936507936	0.01685602160133635
967	575.3793	1.722	0.0011133172675809571	0.0	11.036581161725547	1.0	0.0	1.0	25.0	0.007936507936507936	0.01685602160133635
1035	1151.5947	1.627	0.0011056926385182655	0.0	11.026671514068344	1.0	0.0	1.0	25.0	0.007936507936507936	0.01685602160133635
676	1125.1307	3.832	0.001103437521627197	0.0	11.023727472061505	1.0	0.0	1.0	25.0	0.007936507936507936	0.01685602160133635
1049	553.2987	2.392906	0.0	0.0010335383232373927	-10.929361276299321	0.4	1.0	-0.6	0.0	0.007936507936507936	0.01685602160133635
