row_id	mz	rt	median_a	median_b	log2FC_a_over_b	prevalence_a	prevalence_b	prevalence_diff	U_stat	p_value	q_value
4726	182.9856	0.548462	0.0	0.002857849547778907	-12.823492091472723	0.4	1.0	-0.6	0.0	0.007936507936507936	0.019221899548073892
168	384.8699	1.607277	0.0019708747933370233	0.0	12.287487820127545	1.0	0.0	1.0	25.0	0.007936507936507936	0.019221899548073892
50	474.381	7.392348	2.0029157483001706e-06	0.01039818683494548	-12.082730170424522	1.0	1.0	0.0	0.0	0.007936507936507936	0.019221899548073892
110	679.3564	0.826703	0.0015122539097648076	0.0	11.905439599789174	1.0	0.2	0.8	25.0	0.007936507936507936	0.019221899548073892
9575	726.5555	8.873471	0.0	0.001445357072090505	-11.840182566728378	0.2	1.0	-0.8	0.0	0.007936507936507936	0.019221899548073892
592	960.447	3.931	0.0011438879004831831	0.0	11.502805989840672	1.0	0.2	0.8	25.0	0.007936507936507936	0.019221899548073892
621	1350.7302	3.321	0.001086677287840301	0.0	11.42881005092337	1.0	0.0	1.0	25.0	0.007936507936507936	0.019221899548073892
419	644.3518	3.276	0.0010103491122683038	0.0	11.323779902514934	1.0	0.0	1.0	25.0	0.007936507936507936	0.019221899548073892
218	264.1355	0.622	0.0009354062578732391	0.0	11.212636097545419	1.0	0.4	0.6	25.0	0.007936507936507936	0.019221899548073892
1801	277.1193	2.3665	0.0	0.0009278544230954673	-11.200946434482816	0.4	1.0	-0.6	0.0	0.007936507936507936	0.019221899548073892
394	577.2634	1.6295	0.0	0.0008634305965178603	-11.097173908168712	0.0	1.0	-1.0	0.0	0.007936507936507936	0.019221899548073892
1243	502.4113	7.817723	0.0	0.0008543063378908911	-11.081854210126949	0.0	1.0	-1.0	0.0	0.007936507936507936	0.019221899548073892
408	652.9059	2.406	0.0008384807304549619	0.0	11.054890915879103	1.0	0.4	0.6	25.0	0.007936507936507936	0.019221899548073892
487	1287.6956	3.276176	0.0008075941936290187	0.0	11.000769760544184	1.0	0.0	1.0	25.0	0.007936507936507936	0.019221899548073892
655	949.4354	2.455	0.0007773770903049379	0.0	10.94578118092132	1.0	0.2	0.8	25.0	0.007936507936507936	0.019221899548073892
892	882.4327	3.551	0.000759902382265461	0.0	10.912997509742151	1.0	0.2	0.8	25.0	0.007936507936507936	0.019221899548073892
528	644.8561	3.276	0.0007493174752697306	0.0	10.892771076467504	1.0	0.0	1.0	25.0	0.007936507936507936	0.019221899548073892
947	504.3076	7.093115	0.0	0.0007169864989780469	-10.82917414734847	0.2	1.0	-0.8	0.0	0.007936507936507936	0.019221899548073892
3333	1495.7877	8.006413	0.0	0.0006823378592521555	-10.757754727313467	0.4	1.0	-0.6	0.0	0.007936507936507936	0.019221899548073892
277	724.3141	2.057	0.0	0.0006521451458427863	-10.69250013382368	0.0	1.0	-1.0	0.0	0.007936507936507936	0.019221899548073892
