row_id	mz	rt	median_a	median_b	log2FC_a_over_b	prevalence_a	prevalence_b	prevalence_diff	U_stat	p_value	q_value
148	578.2836	1.694872	0.00032026591793324295	0.0	8.372693652878217	1.0	0.2	0.8	50.0	0.000333000333000333	0.003843246241161098
26283	578.2905	1.722	0.0003055504493622601	0.0	8.305043583385492	1.0	0.1	0.9	50.0	0.000333000333000333	0.003843246241161098
5273	498.3187	7.136848	0.0	0.00023584714660359522	-7.932832622288829	0.2	1.0	-0.8	0.0	0.000666000666000666	0.003843246241161098
4859	474.1169	0.909128	0.0	0.0002273514914408291	-7.880125551324518	0.0	1.0	-1.0	0.0	0.000666000666000666	0.003843246241161098
1797	639.3162	1.976	0.0	0.00020929267691953264	-7.761251210567604	0.0	1.0	-1.0	0.0	0.000666000666000666	0.003843246241161098
25267	227.1393	0.6565	0.0	0.00020779967206578675	-7.75097053148974	0.2	1.0	-0.8	0.0	0.000666000666000666	0.003843246241161098
7440	470.3501	6.7472	0.0	0.00019348884260715938	-7.648522791946099	0.2	1.0	-0.8	0.0	0.000666000666000666	0.003843246241161098
3086	429.2703	0.557899	0.0	0.00018889234254892566	-7.614011588048654	0.0	1.0	-1.0	0.0	0.000666000666000666	0.003843246241161098
5830	474.1167	0.709821	0.0	0.00016827957098633102	-7.448209189766236	0.0	1.0	-1.0	0.0	0.000666000666000666	0.003843246241161098
37882	367.1981	0.64	0.0	0.00016089376319015518	-7.383836724665236	0.4	1.0	-0.6	0.0	0.000666000666000666	0.003843246241161098
6926	243.1704	1.989	0.0	0.00015903235697092082	-7.367149751567614	0.0	1.0	-1.0	0.0	0.000666000666000666	0.003843246241161098
2513	536.3905	7.714781	0.0	0.00015807500089501836	-7.358491573816814	0.0	1.0	-1.0	0.0	0.000666000666000666	0.003843246241161098
6030	433.2455	1.037	0.0	0.00015472788562201703	-7.327805735037689	0.2	1.0	-0.8	0.0	0.000666000666000666	0.003843246241161098
7401	392.2135	0.750236	0.0	0.00014935239628277445	-7.277116070648353	0.4	1.0	-0.6	0.0	0.000666000666000666	0.003843246241161098
29138	227.9825	0.597379	0.00014395878321437334	0.0	7.224399943220619	1.0	0.3	0.7	50.0	0.000333000333000333	0.003843246241161098
22459	330.3047	7.049695	0.0001383961456642309	0.0	7.167935608698953	1.0	0.4	0.6	50.0	0.000333000333000333	0.003843246241161098
6319	619.2925	3.2485	0.0	0.00013484493154938238	-7.130697328080734	0.0	1.0	-1.0	0.0	0.000666000666000666	0.003843246241161098
4497	490.2675	1.04091	0.0	0.00013477597424039103	-7.129964637988061	0.4	1.0	-0.6	0.0	0.000666000666000666	0.003843246241161098
5239	402.2364	0.573041	0.0	0.00013032859810774655	-7.081906431194599	0.4	1.0	-0.6	0.0	0.000666000666000666	0.003843246241161098
38306	196.0166	0.580714	0.00012451539553764992	0.0	7.016573953740752	1.0	0.2	0.8	50.0	0.000333000333000333	0.003843246241161098
