row_id	mz	rt	median_a	median_b	log2FC_a_over_b	prevalence_a	prevalence_b	prevalence_diff	U_stat	p_value	q_value
468	628.3434	0.576	0.0	0.01116368061964456	-14.13189453710253	0.2	1.0	-0.8	0.0	4.999750012499375e-05	0.0001855830731850229
1037	500.3878	7.140046	0.0	0.004620831840312138	-12.859420058082	0.4	1.0	-0.6	0.0	4.999750012499375e-05	0.0001855830731850229
170	769.4848	2.0465	0.004186844110155139	0.0	12.717150795435504	1.0	0.1	0.9	100.0	4.999750012499375e-05	0.0001855830731850229
875	522.3787	7.685106	0.0	0.003429844982396034	-12.42947825273336	0.1	1.0	-0.9	0.0	4.999750012499375e-05	0.0001855830731850229
1053	503.4012	7.409045	0.0	0.0024680862653998427	-11.954829611394205	0.0	1.0	-1.0	0.0	4.999750012499375e-05	0.0001855830731850229
216	498.3716	6.914607	4.928372815815102e-06	0.021722609802600244	-11.934397316861057	0.8	1.0	-0.19999999999999996	0.0	4.999750012499375e-05	0.0001855830731850229
1558	515.2724	2.698	0.0	0.0022175320192335934	-11.800432788184771	0.3	1.0	-0.7	0.0	4.999750012499375e-05	0.0001855830731850229
3003	475.3826	7.314853	0.0	0.0019413464129300882	-11.608592968383022	0.0	1.0	-1.0	0.0	4.999750012499375e-05	0.0001855830731850229
353	627.374	2.071	0.0019029246598902267	0.0	11.579763165588883	1.0	0.2	0.8	100.0	4.999750012499375e-05	0.0001855830731850229
621	1350.7302	3.321	0.0017627191112689505	0.0	11.469384809867122	1.0	0.0	1.0	100.0	4.999750012499375e-05	0.0001855830731850229
2152	566.4081	6.570444	0.0	0.0015794906017922226	-11.311100584595385	0.3	1.0	-0.7	0.0	4.999750012499375e-05	0.0001855830731850229
691	557.2576	1.449267	0.0014594024826460749	0.0	11.197065765813873	1.0	0.1	0.9	100.0	4.999750012499375e-05	0.0001855830731850229
1549	484.365	6.90449	0.0	0.00144707100415503	-11.184828902322522	0.0	1.0	-1.0	0.0	4.999750012499375e-05	0.0001855830731850229
1684	264.164	0.563112	0.0	0.00143012549186592	-11.167842279860125	0.3	1.0	-0.7	0.0	4.999750012499375e-05	0.0001855830731850229
1061	478.2907	6.822774	0.0	0.0013981256075984488	-11.135208862944483	0.0	1.0	-1.0	0.0	4.999750012499375e-05	0.0001855830731850229
1282	484.3649	7.052818	0.0	0.001356460067343417	-11.091581163592538	0.3	1.0	-0.7	0.0	4.999750012499375e-05	0.0001855830731850229
1503	515.2723	2.658	0.0	0.0012649743675950348	-10.990890550651562	0.1	1.0	-0.9	0.0	4.999750012499375e-05	0.0001855830731850229
5235	526.4104	7.535062	0.0	0.001260686920763419	-10.985994850897601	0.1	1.0	-0.9	0.0	4.999750012499375e-05	0.0001855830731850229
4726	182.9856	0.548462	0.0	0.0012416945215769182	-10.964105978964822	0.4	1.0	-0.6	0.0	4.999750012499375e-05	0.0001855830731850229
3978	587.2841	2.445	0.0	0.001184813679789253	-10.896490563436426	0.2	1.0	-0.8	0.0	4.999750012499375e-05	0.0001855830731850229
