row_id	mz	rt	median_a	median_b	log2FC_a_over_b	prevalence_a	prevalence_b	prevalence_diff	U_stat	p_value	q_value
1061	478.2907	6.822774	0.0	0.007365625027726451	-13.761941221464122	0.4	1.0	-0.6	0.0	0.007936507936507936	0.014924882081467722
1558	515.2724	2.698	0.0	0.005301960953315924	-13.287699734710865	0.0	1.0	-1.0	0.0	0.007936507936507936	0.014924882081467722
1503	515.2723	2.658	0.0	0.004148612701493677	-12.9338427762393	0.0	1.0	-1.0	0.0	0.007936507936507936	0.014924882081467722
2675	989.6967	6.956537	0.0	0.0030067448973920725	-12.469486284901715	0.0	1.0	-1.0	0.0	0.007936507936507936	0.014924882081467722
1006	1001.7834	7.410809	0.0	0.0027912162255757733	-12.362197346562274	0.0	1.0	-1.0	0.0	0.007936507936507936	0.014924882081467722
13873	706.5645	10.648895	0.0	0.0026938734593889404	-12.31099544301441	0.4	1.0	-0.6	0.0	0.007936507936507936	0.014924882081467722
2088	500.3348	7.417012	0.0	0.002675265307814967	-12.300997305490188	0.0	1.0	-1.0	0.0	0.007936507936507936	0.014924882081467722
408	652.9059	2.406	0.0022669163879477927	0.0	12.062098012507699	1.0	0.2	0.8	25.0	0.007936507936507936	0.014924882081467722
2381	733.5806	10.647957	0.0	0.0022164817990031806	-12.02964602474699	0.4	1.0	-0.6	0.0	0.007936507936507936	0.014924882081467722
1549	484.365	6.90449	0.0	0.0021714223029089463	-12.000022001111605	0.0	1.0	-1.0	0.0	0.007936507936507936	0.014924882081467722
3269	349.2728	7.64269	0.0	0.0020098206033880724	-11.888476721531669	0.4	1.0	-0.6	0.0	0.007936507936507936	0.014924882081467722
419	644.3518	3.276	0.0018628024297023377	0.0	11.778914690506133	1.0	0.0	1.0	25.0	0.007936507936507936	0.014924882081467722
3003	475.3826	7.314853	0.0	0.001862240585179388	-11.778479613859293	0.0	1.0	-1.0	0.0	0.007936507936507936	0.014924882081467722
3898	650.3967	6.986349	0.0	0.0018420918064910006	-11.762789601818103	0.0	1.0	-1.0	0.0	0.007936507936507936	0.014924882081467722
3548	989.6987	6.976402	0.0	0.001746144693677416	-11.685640562022408	0.0	1.0	-1.0	0.0	0.007936507936507936	0.014924882081467722
685	1303.7988	2.405	0.0015757770741885273	0.0	11.537578251502275	1.0	0.0	1.0	25.0	0.007936507936507936	0.014924882081467722
216	498.3716	6.914607	1.060962646147181e-05	0.032859518436272724	-11.526385181009722	1.0	1.0	0.0	0.0	0.007936507936507936	0.014924882081467722
5019	1509.047	6.900997	0.0	0.0015133358579865544	-11.479267028498809	0.0	1.0	-1.0	0.0	0.007936507936507936	0.014924882081467722
621	1350.7302	3.321	0.0014684403864549064	0.0	11.435834972884603	1.0	0.0	1.0	25.0	0.007936507936507936	0.014924882081467722
2840	394.2769	7.143872	0.0	0.0014658164302774742	-11.43325564727524	0.4	1.0	-0.6	0.0	0.007936507936507936	0.014924882081467722
