row_id	mz	rt	median_a	median_b	log2FC_a_over_b	prevalence_a	prevalence_b	prevalence_diff	U_stat	p_value	q_value
110	679.3564	0.826703	0.0037958929254921924	0.0	13.107439715571788	1.0	0.2	0.8	25.0	0.007936507936507936	0.018427535623302817
4726	182.9856	0.548462	0.0	0.002857849547778907	-12.697984041450784	0.4	1.0	-0.6	0.0	0.007936507936507936	0.018427535623302817
168	384.8699	1.607277	0.0015896890754939779	0.0	11.851971888392242	1.0	0.0	1.0	25.0	0.007936507936507936	0.018427535623302817
621	1350.7302	3.321	0.0011060132223666157	0.0	11.32876656733296	1.0	0.0	1.0	25.0	0.007936507936507936	0.018427535623302817
337	428.2175	1.881	0.0009826500262694986	0.0	11.158217940174838	1.0	0.4	0.6	25.0	0.007936507936507936	0.018427535623302817
218	264.1355	0.622	0.0009341577572385387	0.0	11.085239229008229	1.0	0.4	0.6	25.0	0.007936507936507936	0.018427535623302817
1801	277.1193	2.3665	0.0	0.0009278544230954673	-11.075476001941055	0.0	1.0	-1.0	0.0	0.007936507936507936	0.018427535623302817
487	1287.6956	3.276176	0.0009202743334896913	0.0	11.063647031094353	1.0	0.0	1.0	25.0	0.007936507936507936	0.018427535623302817
408	652.9059	2.406	0.0008809099234739638	0.0	11.00060766411997	1.0	0.4	0.6	25.0	0.007936507936507936	0.018427535623302817
419	644.3518	3.276	0.0008757557831766579	0.0	10.992145912947313	1.0	0.0	1.0	25.0	0.007936507936507936	0.018427535623302817
394	577.2634	1.6295	0.0	0.0008634305965178603	-10.971707630399694	0.0	1.0	-1.0	0.0	0.007936507936507936	0.018427535623302817
1243	502.4113	7.817723	0.0	0.0008543063378908911	-10.95638857142723	0.2	1.0	-0.8	0.0	0.007936507936507936	0.018427535623302817
2761	356.1459	0.791203	0.0	0.0008175308864977163	-10.892940983402779	0.4	1.0	-0.6	0.0	0.007936507936507936	0.018427535623302817
402	577.303	1.581	0.0007970777529402763	0.0	10.85640767713049	1.0	0.2	0.8	25.0	0.007936507936507936	0.018427535623302817
473	1058.5812	2.04	0.000784889431678258	0.0	10.834188732691828	1.0	0.0	1.0	25.0	0.007936507936507936	0.018427535623302817
528	644.8561	3.276	0.0007752096739468104	0.0	10.81629574041497	1.0	0.0	1.0	25.0	0.007936507936507936	0.018427535623302817
685	1303.7988	2.405	0.0007270303936419425	0.0	10.72377786412924	1.0	0.0	1.0	25.0	0.007936507936507936	0.018427535623302817
3333	1495.7877	8.006413	0.0	0.0006823378592521555	-10.632304328165066	0.4	1.0	-0.6	0.0	0.007936507936507936	0.018427535623302817
655	949.4354	2.455	0.000675989983671455	0.0	10.618828467429523	1.0	0.2	0.8	25.0	0.007936507936507936	0.018427535623302817
21167	169.9772	2.167	0.0	0.000621700160940559	-10.498125664955957	0.2	1.0	-0.8	0.0	0.007936507936507936	0.018427535623302817
