row_id	mz	rt	median_a	median_b	log2FC_a_over_b	prevalence_a	prevalence_b	prevalence_diff	U_stat	p_value	q_value
170	769.4848	2.0465	0.0034144769916739657	0.0	12.906569358430744	1.0	0.4	0.6	25.0	0.007936507936507936	0.01574603797807567
1941	470.3499	6.596052	0.0	0.002469895885857636	-12.43942683030773	0.2	1.0	-0.8	0.0	0.007936507936507936	0.01574603797807567
13873	706.5645	10.648895	0.0	0.002458890954109637	-12.432985520276148	0.4	1.0	-0.6	0.0	0.007936507936507936	0.01574603797807567
353	627.374	2.071	0.0023291435642313722	0.0	12.354791864995162	1.0	0.4	0.6	25.0	0.007936507936507936	0.01574603797807567
2	496.3623	6.914613	2.190207565406406e-05	0.08698142891899154	-11.926429139738383	1.0	1.0	0.0	0.0	0.007936507936507936	0.01574603797807567
1503	515.2723	2.658	0.0	0.0016525860453786615	-11.859830443080442	0.0	1.0	-1.0	0.0	0.007936507936507936	0.01574603797807567
70	476.2779	6.53743	1.0221137907912277e-05	0.03546021551062534	-11.698999573197776	1.0	1.0	0.0	0.0	0.007936507936507936	0.01574603797807567
402	577.303	1.581	0.0014255751718529306	0.0	11.646710978072898	1.0	0.4	0.6	25.0	0.007936507936507936	0.01574603797807567
545	987.5446	3.911	0.0013568801958930225	0.0	11.575482987101115	1.0	0.4	0.6	25.0	0.007936507936507936	0.01574603797807567
216	498.3716	6.914607	1.3220758874310467e-06	0.005046638205798393	-11.480073973477667	0.8	1.0	-0.19999999999999996	0.0	0.007936507936507936	0.01574603797807567
621	1350.7302	3.321	0.0011451459196271262	0.0	11.330808489007842	1.0	0.4	0.6	25.0	0.007936507936507936	0.01574603797807567
1037	500.3878	7.140046	0.0	0.0010965170988381733	-11.268230192649627	0.2	1.0	-0.8	0.0	0.007936507936507936	0.01574603797807567
4653	759.5995	10.649912	0.0	0.001075159440032824	-11.239864121811925	0.4	1.0	-0.6	0.0	0.007936507936507936	0.01574603797807567
437	437.2026	0.583	0.0010469976464187341	0.0	11.201587747246435	1.0	0.0	1.0	25.0	0.007936507936507936	0.01574603797807567
39	472.3637	6.963863	2.662479292841104e-06	0.007127068385067001	-11.163554237357916	1.0	1.0	0.0	0.0	0.007936507936507936	0.01574603797807567
3224	439.195	2.443865	0.0	0.0009322594556368197	-11.03420836924888	0.0	1.0	-1.0	0.0	0.007936507936507936	0.01574603797807567
5114	470.35	6.663731	0.0	0.0008549566233152016	-10.909390270058093	0.2	1.0	-0.8	0.0	0.007936507936507936	0.01574603797807567
53	524.394	7.300478	0.0	0.0008178566882642314	-10.84542113431184	0.4	1.0	-0.6	0.0	0.007936507936507936	0.01574603797807567
4352	433.2072	1.6835	0.0	0.00077699420611626	-10.77151814712919	0.2	1.0	-0.8	0.0	0.007936507936507936	0.01574603797807567
685	1303.7988	2.405	0.0007626321427358896	0.0	10.744617186702056	1.0	0.2	0.8	25.0	0.007936507936507936	0.01574603797807567
