sample_id,PCoA1,PCoA2
A1_liq,0.3044221540947895,-0.0019042228126521614
A1_spore,-0.39001335990819275,0.21740604514054362
A2_liq,0.31279095890644065,0.00011557501165592338
A2_spore,-0.37222955655095274,-0.04974236198609759
A3_liq,0.28024771818079613,0.007503285194054889
A3_spore,-0.3059755788454391,-0.20283113945317155
C1_liq,0.30548272496284556,0.008858106776472235
C1_spore,-0.27037522462047275,0.21456864323749877
C2_liq,0.30257734533417263,0.004976522313106998
C2_spore,-0.2838985993005251,-0.09630275184980325
C3_liq,0.277743573226274,0.01968712502673873
C3_spore,-0.3026828192396639,-0.1858219006408488
D1_liq,0.31427156230190784,0.009694294847318107
D1_spore,-0.2806287085601489,0.20523548528545787
D3_liq,0.30653793103567906,-0.0023402608669441088
D3_spore,-0.14606956535752236,-0.0907529479737773
D4_liq,0.2813220070775362,0.014728872781216804
D4_spore,-0.2983635002048631,-0.2221752559084478
E1_liq,0.3032535440272079,0.008295550571768416
E1_spore,-0.33681725350237074,0.33433734927198344
E2_liq,0.31123370843187903,0.0024617086843404805
E2_spore,-0.28640845651205943,-0.08165261831161402
E3_liq,0.2873821167658467,0.008662312322953298
E3_spore,-0.27388676488779273,-0.20116805445668837
F1_liq,0.30282490093752684,0.0043708390294399995
F1_spore,-0.3535030067901122,0.3392046808387664
F2_liq,0.2987425878020253,-0.0053189118753080005
F2_spore,-0.25464559922565916,-0.07109077743265382
F3_liq,0.27992331590760544,0.017198715701784044
F3_spore,-0.31325815548675834,-0.20620390846709308
