row_id	mz	rt	median_a	median_b	log2FC_a_over_b	prevalence_a	prevalence_b	prevalence_diff	U_stat	p_value	q_value
2724	787.3942	2.049	0.0	0.0032185727734972366	-8.731254545989051	0.4	1.0	-0.6	0.0	0.007936507936507936	0.042078202272377026
5340	511.2907	1.748756	0.0	0.002589783141248634	-8.41848874576156	0.2	1.0	-0.8	0.0	0.007936507936507936	0.042078202272377026
4352	433.2072	1.6835	0.0	0.002002445909066771	-8.048656946254187	0.2	1.0	-0.8	0.0	0.007936507936507936	0.042078202272377026
6414	514.2646	2.248984	0.0	0.0016891634380251435	-7.804212781488911	0.2	1.0	-0.8	0.0	0.007936507936507936	0.042078202272377026
2869	582.2944	2.042	0.0	0.001602970745287059	-7.728998980561479	0.0	1.0	-1.0	0.0	0.007936507936507936	0.042078202272377026
1304	290.2694	3.5455	0.0	0.0014339069445115133	-7.569003821710791	0.2	1.0	-0.8	0.0	0.007936507936507936	0.042078202272377026
25406	439.1949	2.597	0.0	0.0012670521664664503	-7.391528507483305	0.2	1.0	-0.8	0.0	0.007936507936507936	0.042078202272377026
7852	292.6645	1.982303	0.0	0.001244513234265124	-7.365789757251132	0.0	1.0	-1.0	0.0	0.007936507936507936	0.042078202272377026
8290	658.3907	2.436541	0.0	0.0011242612675503505	-7.220120793904198	0.4	1.0	-0.6	0.0	0.007936507936507936	0.042078202272377026
9305	458.2522	2.153247	0.0	0.001073279494432778	-7.153628822293852	0.0	1.0	-1.0	0.0	0.007936507936507936	0.042078202272377026
6636	645.3607	2.047486	0.0	0.0010511895629949542	-7.123838770847582	0.0	1.0	-1.0	0.0	0.007936507936507936	0.042078202272377026
8543	579.3476	2.971353	0.0	0.001048030811091536	-7.119528221634627	0.2	1.0	-0.8	0.0	0.007936507936507936	0.042078202272377026
8048	642.3234	2.088946	0.0	0.001041436074485516	-7.110487072619263	0.2	1.0	-0.8	0.0	0.007936507936507936	0.042078202272377026
9833	582.2948	1.969993	0.0	0.0010002845394560804	-7.052752671416199	0.0	1.0	-1.0	0.0	0.007936507936507936	0.042078202272377026
7134	504.2473	1.393	0.0	0.0008941187215796331	-6.892170210876485	0.0	1.0	-1.0	0.0	0.007936507936507936	0.042078202272377026
4683	360.193	2.366	0.0	0.0008401304144677261	-6.803097398815498	0.4	1.0	-0.6	0.0	0.007936507936507936	0.042078202272377026
1782	505.2647	2.0565	0.0	0.0008191476323468427	-6.766938484092455	0.2	1.0	-0.8	0.0	0.007936507936507936	0.042078202272377026
15526	574.3148	2.125624	0.0	0.0007392645545901065	-6.6203364850528414	0.0	1.0	-1.0	0.0	0.007936507936507936	0.042078202272377026
12988	457.2456	2.763979	0.0	0.0007248368236090401	-6.592193848616482	0.0	1.0	-1.0	0.0	0.007936507936507936	0.042078202272377026
21956	419.2219	2.477	0.0	0.0007017376226587905	-6.545961435233312	0.2	1.0	-0.8	0.0	0.007936507936507936	0.042078202272377026
