row_id	mz	rt	median_a	median_b	log2FC_a_over_b	prevalence_a	prevalence_b	prevalence_diff	U_stat	p_value	q_value	species	family	group_a	group_b	direction	liq_over_spore_log2fc	row ID	sirius_formula	sirius_adduct	sirius_structure_name	sirius_structure_smiles	sirius_structure_confidence	sirius_npc_pathway	sirius_npc_class	sirius_classyfire_class	sirius_source_feature_id	sirius_source_run	annotation_origin	n_candidates	source_mz	source_rt	feature_mz	feature_rt	ppm_error	rt_delta_min	ms2_cosine	match_class	match_status	n_sirius_hits	sirius_hit_ids	sirius_hit_formulas	merged_conflict	is_liq_enriched	passes_media_blank	is_secreted_candidate	bioactive
4919	466.2652	1.438727	0.0	0.0004486805883821	-6.450576236671122	0.2	1.0	-0.8	0.0	0.0006660006660006	0.0043116741493909	dendrobatidis	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Developed	-9.259641201844715	4919.0	C22H35N5O6	[M + H]+	H-DL-Pro-DL-Leu-DL-Ser-DL-Lys-OH	CC(C)CC(C(=O)NC(CO)C(=O)NC(CCCCN)C(=O)O)NC(=O)C1CCCN1	0.411	Amino acids and Peptides	Tripeptides	Carboxylic acids and derivatives	2205.0	EB-MSV000090464-gnps_ms2	transferred	3.0	466.2649	1.45	466.2652	1.438727	0.643	-0.011	1.0	unique	assigned	1.0	2205.0	C22H35N5O6	False	False	False	False	False
10335	449.2057	2.297615	0.0	0.0004441538657178	-6.436115121430553	0.2	1.0	-0.8	0.0	0.0006660006660006	0.0043116741493909	dendrobatidis	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Developed	-9.128069819332362																											False	False	False	False
2869	582.2944	2.042	0.0	0.0004421570548096	-6.429689723449464	0.0	1.0	-1.0	0.0	0.0006660006660006	0.0043116741493909	dendrobatidis	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Developed	-6.76044015764883	2869.0	C30H39N5O7	[M + H]+	2-{2-[2-({1-[2-(2-aminoacetamido)propanoyl]pyrrolidin-2-yl}formamido)propanamido]-3-phenylpropanamido}-3-methylbutanamide	CC(C)C(C(=O)N)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(C)NC(=O)C2CCCN2C(=O)C(C)NC(=O)CN	0.819	Amino acids and Peptides	Tripeptides	Carboxylic acids and derivatives	3861.0	EB-MSV000090464-gnps_ms2	transferred	2.0	582.2947	2.0	582.2944	2.042	-0.515	0.042	0.9949	ms2_tie	assigned	1.0	3861.0	C30H39N5O7	False	False	False	False	False
437	437.2026	0.583	0.0004370999009017	0.0	6.413287482590734	1.0	0.0	1.0	50.0	0.0003330003330003	0.0043116741493909	dendrobatidis	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	11.809584568225247	437.0	C20H26F2N6O3	[M + H]+	[2-amino-1-[3-[[2-[(2S)-2-[(2,2-difluorocyclohexyl)carbamoyl]pyrrolidin-1-yl]-2-oxoethyl]amino]pyridin-4-yl]-2-oxoethylidene]azanium	C1CCC(C(C1)NC(=O)C2CCCN2C(=O)CNC3=C(C=CN=C3)C(=N)C(=O)N)(F)F	0.058	Amino acids and Peptides	Tripeptides	Carboxylic acids and derivatives	245.0	EB-MSV000090464-gnps_ms2	transferred	2.0	437.2044	0.58	437.2026	0.583	-4.117	0.003	0.9999	unique	assigned	1.0	245.0	C20H26F2N6O3	False	True	False	False	False
8290	658.3907	2.436541	0.0	0.0004340878742498	-6.403429002795122	0.4	1.0	-0.6	0.0	0.0006660006660006	0.0043116741493909	dendrobatidis	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Developed	-1.5039949062571991	8290.0	C38H51N5O5	[M + H]+	Dragonamide C	CC(C)C(C(=O)N)N(C)C(=O)C(C(C)C)N(C)C(=O)C(C(C)C)N(C)C(=O)C(C(C)C)N(C)C(=O)C=C(CCCC#C)OC	0.172	Amino acids and Peptides	Cyclic peptides	Carboxylic acids and derivatives	5515.0	EB-MSV000090464-gnps_ms2	transferred	1.0	658.391	2.47	658.3907	2.436541	-0.456	-0.033	0.9998	unique	assigned	1.0	5515.0	C38H51N5O5	False	False	False	False	False
6472	973.65	6.908226	0.0	0.0004104704927079	-6.323700680604976	0.0	1.0	-1.0	0.0	0.0006660006660006	0.0043116741493909	dendrobatidis	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Developed	-8.011216410838955																											False	False	False	False
8543	579.3476	2.971353	0.0	0.0003917095133771	-6.257068739872361	0.2	1.0	-0.8	0.0	0.0006660006660006	0.0043116741493909	dendrobatidis	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Developed	-7.298366786725628																											False	False	False	False
26297	1022.4544	3.072739	0.0003900348740177	0.0	6.250968684401238	1.0	0.0	1.0	50.0	0.0003330003330003	0.0043116741493909	dendrobatidis	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	0.0																											False	False	False	False
15568	522.2654	2.095	0.0	0.000386973113355	-6.239748761451608	0.0	1.0	-1.0	0.0	0.0006660006660006	0.0043116741493909	dendrobatidis	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Developed	-8.818074557534192	15568.0	C21H37N7O7	[M + Na]+	Cyclo(L-Phe-Gly-Gly-L-Phe-L-Leu-)	CC(C)CC1C(=O)NC(C(=O)NCC(=O)NCC(=O)NC(C(=O)N1)CC2=CC=CC=C2)CC3=CC=CC=C3	0.255	Amino acids and Peptides	Cyclic peptides	Carboxylic acids and derivatives	15568.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	15568.0	C21H37N7O7	False	False	False	False	False
25241	546.2928	2.680368	0.0	0.0003818000345921	-6.220591303478989	0.4	1.0	-0.6	0.0	0.0006660006660006	0.0043116741493909	dendrobatidis	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Developed	-8.644474187978517																											False	False	False	False
15871	397.2449	2.5385	0.0	0.0003792726406566	-6.21113828625487	0.2	1.0	-0.8	0.0	0.0006660006660006	0.0043116741493909	dendrobatidis	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Developed	-9.124424792663437	15871.0	C19H32N4O5	[M + H]+	H-DL-Leu-DL-Pro-DL-Ala-DL-Pro-OH	CC(C)CC(C(=O)N1CCCC1C(=O)NC(C)C(=O)N2CCCC2C(=O)O)N	0.529	Amino acids and Peptides	Tripeptides	Carboxylic acids and derivatives	15871.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	15871.0	C19H32N4O5	False	False	False	False	False
6926	243.1704	1.989	0.0	0.0003692546181387	-6.173047162757712	0.0	1.0	-1.0	0.0	0.0006660006660006	0.0043116741493909	dendrobatidis	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Developed	-9.22799786921986	6926.0	C12H22N2O3	[M + H]+	2-[(cyclopentylcarbamoyl)amino]-3-methylpentanoic acid	CCC(C)C(C(=O)O)NC(=O)NC1CCCC1	0.224	Amino acids and Peptides	Dipeptides	Carboxylic acids and derivatives	6926.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	6926.0	C12H22N2O3	False	False	False	False	False
16985	409.244	0.908413	0.0	0.000364829329552	-6.155895417668697	0.0	1.0	-1.0	0.0	0.0006660006660006	0.0043116741493909	dendrobatidis	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Developed	-9.042101141126292																											False	False	False	False
28468	494.3078	0.583	0.0	0.0003552369735469	-6.118001697286538	0.4	1.0	-0.6	0.0	0.0006660006660006	0.0043116741493909	dendrobatidis	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Developed	-6.592002620925778																											False	False	False	False
7023	555.527	5.514973	0.0	0.0003544313707863	-6.114773465068907	0.0	1.0	-1.0	0.0	0.0006660006660006	0.0043116741493909	dendrobatidis	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Developed	-2.1146267487932766	7023.0	C34H67FN2O2	[M + H]+	1,3-Dihydroxypropan-2-yl dotriacontanoate	CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OC(CO)CO	0.15	Fatty acids	Cholane steroids	Steroids and steroid derivatives	8817.0	EB-MSV000090464-gnps_ms2	transferred	2.0	555.5274	5.52	555.527	5.514973	-0.72	-0.005	0.9966	ms2_tie	assigned	1.0	8817.0	C34H67FN2O2	False	False	False	False	False
15983	430.2078	1.724014	0.0	0.0003505924704086	-6.099290111030896	0.4	1.0	-0.6	0.0	0.0006660006660006	0.0043116741493909	dendrobatidis	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Developed	-9.107717573736824																											False	False	False	False
10351	222.6269	1.335926	0.0	0.0003376237552392	-6.045719582197576	0.2	1.0	-0.8	0.0	0.0006660006660006	0.0043116741493909	dendrobatidis	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Developed	-4.35466749411861																											False	False	False	False
8730	555.527	5.52691	0.0	0.0003337445695332	-6.0293013452975845	0.0	1.0	-1.0	0.0	0.0006660006660006	0.0043116741493909	dendrobatidis	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Developed	-2.3764083309790967	8730.0	C35H70O4	[M + H]+	1,3-Dihydroxypropan-2-yl dotriacontanoate	CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OC(CO)CO	0.15	Fatty acids	Cholane steroids	Steroids and steroid derivatives	8730.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	8730.0	C35H70O4	False	False	False	False	False
15517	411.2616	2.718	0.0	0.0003210910404277	-5.974409607034286	0.4	1.0	-0.6	0.0	0.0006660006660006	0.0043116741493909	dendrobatidis	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Developed	-8.388864115235064	15517.0	C20H34N4O5	[M + H]+	Pro-Val-Val-Pro	CC(C)C(C(=O)NC(C(C)C)C(=O)N1CCCC1C(=O)O)NC(=O)C2CCCN2	0.871	Amino acids and Peptides	Tripeptides	Carboxylic acids and derivatives	15517.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	15517.0	C20H34N4O5	False	False	False	False	False
15299	425.2747	2.292674	0.0	0.0003081531539995	-5.9160378072276725	0.2	1.0	-0.8	0.0	0.0006660006660006	0.0043116741493909	dendrobatidis	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Developed	-3.5076421908795634																											False	False	False	False
4497	490.2675	1.04091	0.0	0.000306171673357	-5.906885684372047	0.4	1.0	-0.6	0.0	0.0006660006660006	0.0043116741493909	dendrobatidis	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Developed	-4.105699899937457	4497.0	C24H35N5O6	[M + H]+	H-Arg-Arg-Gly-Cys-NH2	C(CC(C(=O)NC(CCCN=C(N)N)C(=O)NCC(=O)NC(CS)C(=O)N)N)CN=C(N)N	0.436	Amino acids and Peptides	Tripeptides	Carboxylic acids and derivatives	1523.0	EB-MSV000090464-gnps_ms2	transferred	1.0	490.2675	1.05	490.2675	1.04091	0.0	-0.009	1.0	unique	assigned	1.0	1523.0	C24H35N5O6	False	False	False	False	False
15510	277.2831	5.522386	0.0	0.0003022650246088	-5.888669662800537	0.2	1.0	-0.8	0.0	0.0006660006660006	0.0043116741493909	dendrobatidis	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Developed	-3.178388098708949																											False	False	False	False
13279	437.2675	7.721583	0.0	0.0002949550693391	-5.853954174396267	0.4	1.0	-0.6	0.0	0.0006660006660006	0.0043116741493909	dendrobatidis	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Developed	-7.491915562591741	13279.0	C23H42O5	[M + K]+	1-Octadec-9-Enoylglycero-3-Phosphate	CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)O)O	0.826	Fatty acids	Glycerophosphates	Glycerophospholipids	13279.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	13279.0	C23H42O5	False	False	False	False	True
12518	844.4257	2.0435	0.0	0.000289564941038	-5.827810148325683	0.0	1.0	-1.0	0.0	0.0006660006660006	0.0043116741493909	dendrobatidis	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Developed	-8.445387181956667																											False	False	False	False
24741	270.1693	1.409367	0.0	0.0002864668180213	-5.81256591811159	0.0	1.0	-1.0	0.0	0.0006660006660006	0.0043116741493909	dendrobatidis	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Developed	-7.842294805645749	24741.0	C12H21N4O3	[M + H]+	(2S)-2-amino-3-methyl-N-[2-oxo-2-[1-(2H-tetrazol-5-yl)ethylamino]ethyl]butanamide	CC(C)C(C(=O)NCC(=O)NC(C)C1=NNN=N1)N	0.077	Amino acids and Peptides	Dipeptides	Carboxylic acids and derivatives	24741.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	24741.0	C12H21N4O3	False	False	False	False	False
38237	490.2623	1.067	0.0	0.0002844177890118	-5.802394500053746	0.0	1.0	-1.0	0.0	0.0006660006660006	0.0043116741493909	dendrobatidis	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Developed	-8.371108773400588																											False	False	False	False
19048	469.1919	1.230484	0.0	0.000281262688331	-5.786590938507025	0.4	1.0	-0.6	0.0	0.0006660006660006	0.0043116741493909	dendrobatidis	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Developed	-8.628035474692037																											False	False	False	False
28150	1144.5294	3.316966	0.0002705049102959	0.0	5.731366570462143	1.0	0.0	1.0	50.0	0.0003330003330003	0.0043116741493909	dendrobatidis	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	0.0																											False	False	False	False
9833	582.2948	1.969993	0.0	0.0002693387077809	-5.725250944334566	0.0	1.0	-1.0	0.0	0.0006660006660006	0.0043116741493909	dendrobatidis	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Developed	-5.841595926466563	9833.0	C30H39N5O7	[M + H]+	2-{2-[2-({1-[2-(2-aminoacetamido)propanoyl]pyrrolidin-2-yl}formamido)propanamido]-3-phenylpropanamido}-3-methylbutanamide	CC(C)C(C(=O)N)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(C)NC(=O)C2CCCN2C(=O)C(C)NC(=O)CN	0.697	Amino acids and Peptides	Tripeptides	Carboxylic acids and derivatives	9833.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	9833.0	C30H39N5O7	False	False	False	False	False
25267	227.1393	0.6565	0.0	0.0002690736179554	-5.723857175986334	0.2	1.0	-0.8	0.0	0.0006660006660006	0.0043116741493909	dendrobatidis	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Developed	-8.846115176028004																											False	False	False	False
15959	592.2828	3.29	0.0	0.000268695064364	-5.721864509572426	0.2	1.0	-0.8	0.0	0.0006660006660006	0.0043116741493909	dendrobatidis	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Developed	-8.255435196548671	15959.0	C36H37N3O5	[M + H]+	2-[2-amino-3-(4-hydroxyphenyl)propanamido]-N-{1-[(1-carbamoyl-2-phenylethyl)carbamoyl]-3-methylbutyl}-4-methylpentanamide	CC(C)CC(C(=O)NC(CC(C)C)C(=O)NC(CC1=CC=CC=C1)C(=O)N)NC(=O)C(CC2=CC=C(C=C2)O)N	0.147	Amino acids and Peptides	Tripeptides	Carboxylic acids and derivatives	15959.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	15959.0	C36H37N3O5	False	False	False	False	False
29088	401.2545	1.786	0.0	0.0002633920772726	-5.693656885071131	0.0	1.0	-1.0	0.0	0.0006660006660006	0.0043116741493909	dendrobatidis	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Developed	-8.723449930575697																											False	False	False	False
6502	648.3353	1.306299	0.0	0.0002616202199471	-5.684107755753613	0.0	1.0	-1.0	0.0	0.0006660006660006	0.0043116741493909	dendrobatidis	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Developed	-1.0630547461869675	6502.0	C30H45N7O9	[M + H]+	H-Cha-Asp-Leu-Pro-Leu-OH	CC(C)CC(C(=O)N1CCCC1C(=O)NC(CC(C)C)C(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(CC2CCCCC2)N	0.564	Amino acids and Peptides	Tripeptides	Carboxylic acids and derivatives	1823.0	EB-MSV000090464-gnps_ms2	transferred	2.0	648.3346	1.29	648.3353	1.306299	1.08	0.016	1.0	ms2_tie	assigned	1.0	1823.0	C30H45N7O9	False	False	False	False	False
23037	492.234	3.685	0.0	0.0002596092570991	-5.673192875616619	0.0	1.0	-1.0	0.0	0.0006660006660006	0.0043116741493909	dendrobatidis	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Developed	-8.641629693103427																											False	False	False	False
3792	376.1551	1.710143	0.0	0.00025887145997	-5.669167545475452	0.4	1.0	-0.6	0.0	0.0006660006660006	0.0043116741493909	dendrobatidis	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Developed	-7.7695305699463555	3792.0	C15H25N3O6S	[M + H]+	1-[2-[(2-Amino-4-methylsulfanylbutanoyl)amino]-4-carboxybutanoyl]pyrrolidine-2-carboxylic acid	CSCCC(C(=O)NC(CCC(=O)O)C(=O)N1CCCC1C(=O)O)N	0.421	Amino acids and Peptides	Dipeptides	Carboxylic acids and derivatives	3792.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	3792.0	C15H25N3O6S	False	False	False	False	False
13602	334.1986	0.793622	0.0	0.000258512450148	-5.667204762497579	0.4	1.0	-0.6	0.0	0.0006660006660006	0.0043116741493909	dendrobatidis	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Developed	-2.070965789180715	13602.0	C14H27N3O6	[M + H]+	2-[[2-[(2-Amino-3-hydroxybutanoyl)amino]-3-hydroxybutanoyl]amino]-4-methylpentanoic acid	CC(C)CC(C(=O)O)NC(=O)C(C(C)O)NC(=O)C(C(C)O)N	0.891	Amino acids and Peptides	Tripeptides	Carboxylic acids and derivatives	13602.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	13602.0	C14H27N3O6	False	False	False	False	False
19327	572.2449	1.797	0.0	0.0002548393240499	-5.646968066015686	0.0	1.0	-1.0	0.0	0.0006660006660006	0.0043116741493909	dendrobatidis	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Developed	-8.724962015914326																											False	False	False	False
10774	482.2992	2.651	0.0	0.0002542252214838	-5.643556863408376	0.2	1.0	-0.8	0.0	0.0006660006660006	0.0043116741493909	dendrobatidis	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Developed	-8.589130403361116	10774.0	C23H39N5O6	[M + H]+	actinomycin x0	CC1C(C(=O)NC(C(=O)N2CCCC2C(=O)N(CC(=O)N(C(C(=O)O1)C(C)C)C)C)C(C)C)N	0.791	Amino acids and Peptides	Cyclic peptides	Carboxylic acids and derivatives	6044.0	EB-MSV000090464-gnps_ms2	transferred	2.0	482.2992	2.67	482.2992	2.651	0.0	-0.019	1.0	unique	assigned	1.0	6044.0	C23H39N5O6	False	False	False	False	False
18893	350.6419	1.609	0.0	0.0002513041414437	-5.6272195633135205	0.4	1.0	-0.6	0.0	0.0006660006660006	0.0043116741493909	dendrobatidis	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Developed	-8.650920191292402	18893.0	AsBr3	[M + K]+							18893.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	18893.0	AsBr3	False	False	False	False	False
16447	507.7739	1.7215	0.0	0.0002503438134881	-5.621807884483821	0.2	1.0	-0.8	0.0	0.0006660006660006	0.0043116741493909	dendrobatidis	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Developed	-8.565577948894614																											False	False	False	False
7149	458.346	7.270168	0.0	0.0002498427198306	-5.618976021021071	0.0	1.0	-1.0	0.0	0.0006660006660006	0.0043116741493909	dendrobatidis	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Developed	-7.340564836333648	7149.0	C25H47NO6	[M + H]+	3,6-dihydroxy-2-(2-hydroxydodecanamido)undec-4-en-1-yl acetate	CCCCCCCCCCC(C(=O)NC(COC(=O)C)C(C=CC(CCCCC)O)O)O	0.239	Fatty acids	N-acyl amines	Carboxylic acids and derivatives	9230.0	EB-MSV000090464-gnps_ms2	transferred	5.0	458.347	7.27	458.346	7.270168	-2.182	0.0	0.9999	ms2_tie	assigned	1.0	9230.0	C25H47NO6	False	False	False	False	False
17882	238.6349	1.656	0.0	0.0002461491418044	-5.597928980661813	0.4	1.0	-0.6	0.0	0.0006660006660006	0.0043116741493909	dendrobatidis	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Developed	-8.497097657390007																											False	False	False	False
18341	466.2642	1.909	0.0	0.0002449587521611	-5.591079855059444	0.0	1.0	-1.0	0.0	0.0006660006660006	0.0043116741493909	dendrobatidis	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Developed	-4.375698404614345																											False	False	False	False
19513	276.6543	1.514652	0.0	0.0002443317528726	-5.587459182969315	0.2	1.0	-0.8	0.0	0.0006660006660006	0.0043116741493909	dendrobatidis	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Developed	-3.902287471287043																											False	False	False	False
16444	378.216	1.666176	0.0	0.0002420008796307	-5.573919070304906	0.2	1.0	-0.8	0.0	0.0006660006660006	0.0043116741493909	dendrobatidis	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Developed	-7.769724894285479																											False	False	False	False
