row_id	mz	rt	median_a	median_b	log2FC_a_over_b	prevalence_a	prevalence_b	prevalence_diff	U_stat	p_value	q_value
170	769.4848	2.0465	0.007099885804985553	0.0	13.708932975134895	1.0	0.4	0.6	25.0	0.007936507936507936	0.016616280255613805
13873	706.5645	10.648895	0.0	0.005788029179400086	-13.414233768650321	0.4	1.0	-0.6	0.0	0.007936507936507936	0.016616280255613805
2381	733.5806	10.647957	0.0	0.005493945748502138	-13.339011311970133	0.4	1.0	-0.6	0.0	0.007936507936507936	0.016616280255613805
1061	478.2907	6.822774	0.0	0.005247572521817804	-13.27282538439488	0.4	1.0	-0.6	0.0	0.007936507936507936	0.016616280255613805
1503	515.2723	2.658	0.0	0.00425899464873768	-12.971721935895692	0.0	1.0	-1.0	0.0	0.007936507936507936	0.016616280255613805
5340	511.2907	1.748756	0.0	0.002589783141248634	-12.254156067563931	0.0	1.0	-1.0	0.0	0.007936507936507936	0.016616280255613805
4653	759.5995	10.649912	0.0	0.0025036850641992694	-12.20538802503014	0.4	1.0	-0.6	0.0	0.007936507936507936	0.016616280255613805
402	577.303	1.581	0.0021069445570692097	0.0	11.956544799070741	1.0	0.4	0.6	25.0	0.007936507936507936	0.016616280255613805
4352	433.2072	1.6835	0.0	0.002002445909066771	-11.883174663240649	0.0	1.0	-1.0	0.0	0.007936507936507936	0.016616280255613805
353	627.374	2.071	0.0019918254618111453	0.0	11.875504660776151	1.0	0.4	0.6	25.0	0.007936507936507936	0.016616280255613805
6414	514.2646	2.248984	0.0	0.0016891634380251435	-11.637791149315179	0.0	1.0	-1.0	0.0	0.007936507936507936	0.016616280255613805
2869	582.2944	2.042	0.0	0.001602970745287059	-11.562254663963946	0.4	1.0	-0.6	0.0	0.007936507936507936	0.016616280255613805
685	1303.7988	2.405	0.0015757770741885273	0.0	11.537578251502275	1.0	0.2	0.8	25.0	0.007936507936507936	0.016616280255613805
3898	650.3967	6.986349	0.0	0.0014812358864850458	-11.448347183577757	0.0	1.0	-1.0	0.0	0.007936507936507936	0.016616280255613805
621	1350.7302	3.321	0.0014684403864549064	0.0	11.435834972884603	1.0	0.4	0.6	25.0	0.007936507936507936	0.016616280255613805
528	644.8561	3.276	0.0014464012985996328	0.0	11.414026087579789	1.0	0.4	0.6	25.0	0.007936507936507936	0.016616280255613805
6384	321.243	7.253017	0.0	0.0014174580037033082	-11.384874996817006	0.0	1.0	-1.0	0.0	0.007936507936507936	0.016616280255613805
473	1058.5812	2.04	0.0013909478839666007	0.0	11.357647653204332	1.0	0.0	1.0	25.0	0.007936507936507936	0.016616280255613805
3269	349.2728	7.64269	0.0	0.0013365565241963723	-11.300122511810592	0.4	1.0	-0.6	0.0	0.007936507936507936	0.016616280255613805
14412	247.6591	0.556	0.0	0.001282551092479023	-11.240642050262903	0.0	1.0	-1.0	0.0	0.007936507936507936	0.016616280255613805
