row_id	mz	rt	median_a	median_b	log2FC_a_over_b	prevalence_a	prevalence_b	prevalence_diff	U_stat	p_value	q_value
417	1026.5764	3.634158	0.0007370154250838015	0.0	10.220664764971586	1.0	0.4	0.6	25.0	0.007936507936507936	0.08492107412970722
768	674.8524	2.009	0.0002728384845155805	0.0	8.789072600073467	1.0	0.2	0.8	25.0	0.007936507936507936	0.08492107412970722
3912	472.2414	0.585	0.0	0.00024650099314141744	-8.64296732518101	0.0	1.0	-1.0	0.0	0.007936507936507936	0.08492107412970722
4319	1326.6414	2.633254	0.0	0.00024442091271200924	-8.630772306574267	0.2	1.0	-0.8	0.0	0.007936507936507936	0.08492107412970722
695	561.3036	1.023	0.0	0.00022020948819592465	-8.48068131868146	0.0	1.0	-1.0	0.0	0.007936507936507936	0.08492107412970722
2704	719.3474	2.196	0.0001945841007091946	0.0	8.302730283486282	1.0	0.4	0.6	25.0	0.007936507936507936	0.08492107412970722
4150	758.9188	3.26	0.00018666301645423551	0.0	8.242966430192233	1.0	0.2	0.8	25.0	0.007936507936507936	0.08492107412970722
5800	727.3253	2.120552	0.0	0.00018542945969688419	-8.23343246156521	0.4	1.0	-0.6	0.0	0.007936507936507936	0.08492107412970722
3369	998.4514	2.259168	0.00017094386477957985	0.0	8.116490789043125	1.0	0.0	1.0	25.0	0.007936507936507936	0.08492107412970722
2089	1146.611	3.835	0.00016650830895119132	0.0	8.078700786183271	1.0	0.2	0.8	25.0	0.007936507936507936	0.08492107412970722
6425	504.2437	2.11122	0.00015851093547101543	0.0	8.007958198338704	1.0	0.2	0.8	25.0	0.007936507936507936	0.08492107412970722
8654	916.4272	2.3665	0.0	0.0001574419558173088	-7.998233924955336	0.4	1.0	-0.6	0.0	0.007936507936507936	0.08492107412970722
2481	1347.6987	2.009	0.0001530855064360517	0.0	7.9579121387645495	1.0	0.4	0.6	25.0	0.007936507936507936	0.08492107412970722
1973	830.8821	2.681	0.0001430561536705062	0.0	7.86056272908574	1.0	0.0	1.0	25.0	0.007936507936507936	0.08492107412970722
7782	557.8061	2.267001	0.0	0.00013814232552046603	-7.810357371975731	0.2	1.0	-0.8	0.0	0.007936507936507936	0.08492107412970722
2567	1221.693	3.995	0.00012070113077879114	0.0	7.616569575427272	1.0	0.2	0.8	25.0	0.007936507936507936	0.08492107412970722
2500	578.3167	2.229	0.00011603682349393744	0.0	7.5600085555549255	1.0	0.4	0.6	25.0	0.007936507936507936	0.08492107412970722
13372	724.3975	3.321	0.00011547059624821511	0.0	7.552988863245759	1.0	0.0	1.0	25.0	0.007936507936507936	0.08492107412970722
3943	453.2835	1.896	0.00011288593383105856	0.0	7.520504954623191	1.0	0.4	0.6	25.0	0.007936507936507936	0.08492107412970722
10296	712.3625	1.75425	0.0	0.00010717584731591271	-7.446037609406681	0.4	1.0	-0.6	0.0	0.007936507936507936	0.08492107412970722
