row_id	mz	rt	median_a	median_b	log2FC_a_over_b	prevalence_a	prevalence_b	prevalence_diff	U_stat	p_value	q_value
417	1026.5764	3.634158	0.0025747393719105526	0.0	11.901454589615144	1.0	0.4	0.6	25.0	0.007936507936507936	0.044297621285776946
425	569.8374	2.955	0.0013272934288851442	0.0	10.9458699235939	1.0	0.0	1.0	25.0	0.007936507936507936	0.044297621285776946
1208	560.3275	2.373	0.0	0.0011207244167055124	-10.701948941854978	0.0	1.0	-1.0	0.0	0.007936507936507936	0.044297621285776946
506	501.5792	2.285701	0.000972044474510844	0.0	10.49674407274712	1.0	0.0	1.0	25.0	0.007936507936507936	0.044297621285776946
17495	577.3094	1.565	0.0008631121333746751	0.0	10.325395763422328	1.0	0.4	0.6	25.0	0.007936507936507936	0.044297621285776946
676	1125.1307	3.832	0.0008495328397817128	0.0	10.302535450986124	1.0	0.0	1.0	25.0	0.007936507936507936	0.044297621285776946
1679	1234.4686	2.308145	0.0	0.0007483596478244936	-10.11975193352177	0.2	1.0	-0.8	0.0	0.007936507936507936	0.044297621285776946
3756	565.2655	1.967716	0.0	0.0006396422003380097	-9.8935056588948	0.0	1.0	-1.0	0.0	0.007936507936507936	0.044297621285776946
952	351.1744	0.5805	0.0	0.0005574238534191873	-9.695238983480674	0.2	1.0	-0.8	0.0	0.007936507936507936	0.044297621285776946
645	725.3218	2.057	0.0005504200079418422	0.0	9.677019300957099	1.0	0.0	1.0	25.0	0.007936507936507936	0.044297621285776946
768	674.8524	2.009	0.0005092207009242804	0.0	9.56492003837453	1.0	0.2	0.8	25.0	0.007936507936507936	0.044297621285776946
2145	780.4005	2.237236	0.0	0.0004954814552586037	-9.525512847962482	0.0	1.0	-1.0	0.0	0.007936507936507936	0.044297621285776946
1133	569.3354	3.052	0.0004822426611398649	0.0	9.486494807891363	1.0	0.0	1.0	25.0	0.007936507936507936	0.044297621285776946
2454	789.3782	2.664229	0.0	0.0004722998555093116	-9.456480957704692	0.0	1.0	-1.0	0.0	0.007936507936507936	0.044297621285776946
1945	854.4401	1.628	0.000464410816156825	0.0	9.432214319056458	1.0	0.0	1.0	25.0	0.007936507936507936	0.044297621285776946
2089	1146.611	3.835	0.00044684142259818823	0.0	9.376657785257727	1.0	0.2	0.8	25.0	0.007936507936507936	0.044297621285776946
2903	549.2961	1.635	0.0	0.00039414939494809403	-9.19592752197776	0.4	1.0	-0.6	0.0	0.007936507936507936	0.044297621285776946
3226	708.8339	2.167224	0.0	0.0003735685432607989	-9.118693456632984	0.0	1.0	-1.0	0.0	0.007936507936507936	0.044297621285776946
1546	626.8679	3.323	0.0003734301965587446	0.0	9.118160034055318	1.0	0.0	1.0	25.0	0.007936507936507936	0.044297621285776946
2481	1347.6987	2.009	0.000370850958481563	0.0	9.108178995457921	1.0	0.4	0.6	25.0	0.007936507936507936	0.044297621285776946
