row_id	mz	rt	median_a	median_b	log2FC_a_over_b	prevalence_a	prevalence_b	prevalence_diff	U_stat	p_value	q_value
39	472.3637	6.963863	2.662479292841104e-06	0.0508107667460637	-13.997230402179824	1.0	1.0	0.0	0.0	0.007936507936507936	0.01454633054528086
1	500.3936	7.416574	9.32345578214296e-06	0.11155091622400926	-13.47925495392706	1.0	1.0	0.0	0.0	0.007936507936507936	0.01454633054528086
1941	470.3499	6.596052	0.0	0.004608427248435936	-13.33913054160214	0.2	1.0	-0.8	0.0	0.007936507936507936	0.01454633054528086
53	524.394	7.300478	0.0	0.004255973059452021	-13.224356613707233	0.4	1.0	-0.6	0.0	0.007936507936507936	0.01454633054528086
254	486.3784	7.202069	0.0	0.0041099381371313875	-13.173989630104245	0.2	1.0	-0.8	0.0	0.007936507936507936	0.01454633054528086
5114	470.35	6.663731	0.0	0.0038287715270738597	-13.071765988171542	0.2	1.0	-0.8	0.0	0.007936507936507936	0.01454633054528086
2	496.3623	6.914613	2.190207565406406e-05	0.14306859159457477	-12.644353919704377	1.0	1.0	0.0	0.0	0.007936507936507936	0.01454633054528086
216	498.3716	6.914607	1.3220758874310467e-06	0.008270907636829332	-12.192747406857961	0.8	1.0	-0.19999999999999996	0.0	0.007936507936507936	0.01454633054528086
186	480.3059	7.126273	4.0973255220345324e-06	0.014042319396048037	-11.594187534421733	1.0	1.0	0.0	0.0	0.007936507936507936	0.01454633054528086
70	476.2779	6.53743	1.0221137907912277e-05	0.03285643105496677	-11.5889754826121	1.0	1.0	0.0	0.0	0.007936507936507936	0.01454633054528086
545	987.5446	3.911	0.0013568801958930225	0.0	11.575482987101115	1.0	0.4	0.6	25.0	0.007936507936507936	0.01454633054528086
1509	468.3343	6.228949	0.0	0.0012806360660431429	-11.49207833128303	0.0	1.0	-1.0	0.0	0.007936507936507936	0.01454633054528086
408	652.9059	2.406	0.0011723106948825415	0.0	11.364619040415326	1.0	0.2	0.8	25.0	0.007936507936507936	0.01454633054528086
621	1350.7302	3.321	0.0011451459196271262	0.0	11.330808489007842	1.0	0.0	1.0	25.0	0.007936507936507936	0.01454633054528086
7440	470.3501	6.7472	0.0	0.0011334756769403116	-11.316036243878095	0.4	1.0	-0.6	0.0	0.007936507936507936	0.01454633054528086
1037	500.3878	7.140046	0.0	0.001131618700481709	-11.313671662776153	0.2	1.0	-0.8	0.0	0.007936507936507936	0.01454633054528086
726	888.4688	3.733293	0.001122810592729863	0.0	11.302402765432994	1.0	0.4	0.6	25.0	0.007936507936507936	0.01454633054528086
1503	515.2723	2.658	0.0	0.0010552802603814374	-11.212950939565376	0.0	1.0	-1.0	0.0	0.007936507936507936	0.01454633054528086
437	437.2026	0.583	0.0010469976464187341	0.0	11.201587747246435	1.0	0.0	1.0	25.0	0.007936507936507936	0.01454633054528086
2018	1017.7281	7.135615	0.0	0.0009976656550056025	-11.131988153268406	0.0	1.0	-1.0	0.0	0.007936507936507936	0.01454633054528086
