row_id	mz	rt	median_a	median_b	log2FC_a_over_b	prevalence_a	prevalence_b	prevalence_diff	U_stat	p_value	q_value
216	498.3716	6.914607	0.0	0.012342914850900426	-14.429762050575373	0.2	1.0	-0.8	0.0	0.007936507936507936	0.016564600140887797
170	769.4848	2.0465	0.006080316349545107	0.0	13.408364535912844	1.0	0.4	0.6	25.0	0.007936507936507936	0.016564600140887797
13873	706.5645	10.648895	0.0	0.005788029179400086	-13.337297044969377	0.4	1.0	-0.6	0.0	0.007936507936507936	0.016564600140887797
2381	733.5806	10.647957	0.0	0.005493945748502138	-13.262074975781017	0.4	1.0	-0.6	0.0	0.007936507936507936	0.016564600140887797
1061	478.2907	6.822774	0.0	0.005247572521817804	-13.195889406263909	0.0	1.0	-1.0	0.0	0.007936507936507936	0.016564600140887797
1503	515.2723	2.658	0.0	0.00425899464873768	-12.894787811022013	0.0	1.0	-1.0	0.0	0.007936507936507936	0.016564600140887797
2724	787.3942	2.049	0.0	0.0032185727734972366	-12.490757217205871	0.4	1.0	-0.6	0.0	0.007936507936507936	0.016564600140887797
1037	500.3878	7.140046	0.0	0.00274516282562839	-12.26127107719653	0.2	1.0	-0.8	0.0	0.007936507936507936	0.016564600140887797
5340	511.2907	1.748756	0.0	0.002589783141248634	-12.177228282627935	0.0	1.0	-1.0	0.0	0.007936507936507936	0.016564600140887797
4653	759.5995	10.649912	0.0	0.0025036850641992694	-12.128460796325578	0.0	1.0	-1.0	0.0	0.007936507936507936	0.016564600140887797
353	627.374	2.071	0.002172899707260381	0.0	11.924078334920024	1.0	0.4	0.6	25.0	0.007936507936507936	0.016564600140887797
402	577.303	1.581	0.0020639172894828155	0.0	11.849861508100595	1.0	0.4	0.6	25.0	0.007936507936507936	0.016564600140887797
4352	433.2072	1.6835	0.0	0.002002445909066771	-11.806251622306656	0.0	1.0	-1.0	0.0	0.007936507936507936	0.016564600140887797
473	1058.5812	2.04	0.001854545623333714	0.0	11.695586236239713	1.0	0.0	1.0	25.0	0.007936507936507936	0.016564600140887797
621	1350.7302	3.321	0.001806973349086984	0.0	11.658107155893095	1.0	0.4	0.6	25.0	0.007936507936507936	0.016564600140887797
6414	514.2646	2.248984	0.0	0.0016891634380251435	-11.560871987530156	0.0	1.0	-1.0	0.0	0.007936507936507936	0.016564600140887797
2869	582.2944	2.042	0.0	0.001602970745287059	-11.48533683532142	0.2	1.0	-0.8	0.0	0.007936507936507936	0.016564600140887797
1983	519.3457	6.994017	0.0	0.0015857895308307478	-11.469795497527222	0.0	1.0	-1.0	0.0	0.007936507936507936	0.016564600140887797
6384	321.243	7.253017	0.0	0.0014174580037033082	-11.307960587295714	0.2	1.0	-0.8	0.0	0.007936507936507936	0.016564600140887797
528	644.8561	3.276	0.0013912880261134966	0.0	11.281086418219983	1.0	0.4	0.6	25.0	0.007936507936507936	0.016564600140887797
